"location_id";"state";"district";"market"
"eabd27424fc2dd94760b49f9c43fb18f";"TAMILNADU";"KANCHEEPURAM";"CHENGALPATTU"
"56a4ea8d55dd00f245b4d478e497a5ce";"TAMILNADU";"COIMBATORE";"SULUR"
"ddf5041e96bb6f23c14ecaefa82736aa";"TAMILNADU";"UNKNOWN";"SIVAGANGAI"
"8efb7d15f044588daeb51bc27a5921a2";"TAMILNADU";"THIRUVARUR";"TIRUTHURAIPOONDI"
"260a5dcf32a39d91344ab88094f07920";"UNKNOWN";"THANJAVUR";"PATTUKOTTAI"
"953f2dfe1c0bb33bac86034fa31d08e3";"TAMILNADU";"NAGAPATTINAM";"SIRKALI"
"d301ad3fdec5512583b76e4e1a6a73e3";"TAMILNADU";"SALEM";"UNKNOWN"
"fb04b6cac3c5f116bf9b4de680e093d7";"TAMILNADU";"THANJAVUR";"THANJAVUR"
"0ee4b915df3772bd6b891da929060f73";"TAMILNADU";"UNKNOWN";"VANIYAMBADI"
"082b2b2030243e164d3df445adb02408";"TAMILNADU";"NAGAPATTINAM";"MAILADUTHURAI"
"8ef58cf9753265764c91aaa2ba783eb3";"TAMILNADU";"ERODE";"UNKNOWN"
"6a738a923f9d468eaa57aeb19762be22";"TAMILNADU";"VILLUPURAM";"SANGARAPURAM"
"bdaad7f9ff98ae10f46fb6a329193a10";"TAMILNADU";"KRISHNAGIRI";"HOSUR"
"2eec5ee94f9a83e8e559150171464585";"TAMILNADU";"UNKNOWN";"MANNARKUDI"
"8ef98fc3fdf0e924b5f263e973925a33";"TAMILNADU";"DHARMAPURI";"PENNAGARAM"
"a956a3facb095535912fc5f6f2d4ac24";"UNKNOWN";"UNKNOWN";"UDUMALPET"
"76c36168212e3a6b3534758a10a595a5";"TAMILNADU";"KRISHNAGIRI";"KRISHNAGIRI"
"de4138bd7fe6f7b174f5a5e5cff00cd7";"UNKNOWN";"RAMANATHAPURAM";"PARAMAKUDI"
"3d6f14d4b636e4aa91471f393d057b2f";"TAMILNADU";"NAMAKKAL";"UNKNOWN"
"216248d74f204b9d9b8c67ba86033e81";"TAMILNADU";"CUDDALORE";"CHIDAMBARAM"
"447d17a0e58f8e943a30351e616a1e03";"TAMILNADU";"DINDIGUL";"DINDIGUL"
"bb0913e86414e89c023733b3a38a40b5";"TAMILNADU";"KANCHEEPURAM";"UNKNOWN"
"7281faf644ef0f028d848fbd8a3b5705";"TAMILNADU";"DHARMAPURI";"PALAKODE"
"3a6b29cf342a38a5e32f7143175bc6eb";"TAMILNADU";"RAMANATHAPURAM";"SIVAGANGAI"
"c734c3e631ce4e91a2482be0f4f108aa";"UNKNOWN";"NAMAKKAL";"TIRUCHENGODE"
"8b31ad94cd4e7ca4ffdb5481dbb0b031";"NAN";"ERODE";"UNKNOWN"
"ba3e32102c4fd6868f030133fa936676";"TAMILNADU";"KARUR";"KARUR"
"1429ad86c83dcad2398d674cdee40229";"NAN";"BADAUN";"VISOLI"
"0e3754df67b1cbc8af609cbc8013eace";"UNKNOWN";"ERODE";"UNKNOWN"
"32d7546687c12b7d518061732ec5b3ba";"TAMILNADU";"UNKNOWN";"GINGEE"
"bc0204e64e09f7800ed1b9b42dd7aaba";"TAMILNADU";"THANJAVUR";"PATTUKOTTAI"
"dfaaa9c1e40b03b5d53868022eb20b09";"TAMILNADU";"SALEM";"EDAPPADI"
"6d909754b72171cc2095f5abc63998d1";"TAMILNADU";"THENI";"BODINAYAKKANUR"
"b4ca89cb4258db592441572764165e8a";"TAMILNADU";"VILLUPURAM";"KALLAKURICHI"
"ad00118b9d278c8635808ff4b44dfd0e";"UNKNOWN";"THANJAVUR";"KUMBAKONAM"
"4a6bbfa5164dcba5b13b7dd2e13bd4fb";"TAMILNADU";"SIVAGANGA";"UNKNOWN"
"e2e76658c22c00cdf57cfd47eda1a461";"TAMILNADU";"UNKNOWN";"VIRUDHUNAGAR"
"c032a975a574cebd8303c194c5707ddf";"UNKNOWN";"UNKNOWN";"PERUNDURAI"
"2f69f4c74cc216fcfda1112efed0df71";"TAMILNADU";"UNKNOWN";"DHARAMPURI"
"cfce519cb8940278c6e0839547511997";"TAMILNADU";"THIRUVARUR";"MANNARKUDI"
"fe20586c3c5cbf3d46869e66ec21ae23";"TAMILNADU";"UNKNOWN";"THIRUVARUR"
"224bf910b4d25a6c9c51a6e0a830aa26";"TAMILNADU";"UNKNOWN";"DINDIGUL"
"c47a214525fec665f8a13e8b6c2ce0d9";"TAMILNADU";"UNKNOWN";"CUDDALORE"
"6b0b4e2f16c6e0582a2213ab485c354b";"TAMILNADU";"ERODE";"SATHYAMANGALAM"
"4624be246d23321ed38b2a96b8781624";"TAMILNADU";"VELLORE";"VANIYAMBADI"
"e3fa26f4cebee8ca767a51797193588f";"NAN";"KANCHEEPURAM";"KANCHIPURAM"
"fb8c10d7c9a5d096af8db261f9488ba6";"TAMILNADU";"VELLORE";"VELLORE"
"577027476a7f6e831e9c0860e2bcc716";"UNKNOWN";"VILLUPURAM";"SANGARAPURAM"
"19caa7195c3faecdf78fa2df4db08aa8";"UNKNOWN";"NAMAKKAL";"NAMAKKAL"
"a9fdeed296a76ea50b8be8122a4a7064";"NAN";"NAGPUR";"HINGNA"
"452ba191982960c529f167d1a5b394eb";"UNKNOWN";"KARUR";"KARUR"
"2be5cf53cfcc72cb1c15b7fca5f9de65";"TAMILNADU";"VILLUPURAM";"TINDIVANAM"
"35d8ac196aa6448890cd7edb0077241e";"TAMILNADU";"DINDIGUL";"PALANI"
"11fc223f39ce6c7caaca6f508636742d";"TAMILNADU";"VIRUDHUNAGAR";"UNKNOWN"
"23ea3e3290c22c441758692b683364d4";"UNKNOWN";"KULLU";"KULLU(CHAURI BIHAL)"
"142cbc2df42e7004df0117f3adb0648a";"UNKNOWN";"SIVAGANGA";"DEVAKOTTAI"
"a4e51500165b36493883c2e3babb4797";"TAMILNADU";"UNKNOWN";"CHENGALPATTU"
"eec02f96d442201c947034315c4bbf37";"TAMILNADU";"VELLORE";"ARCOT"
"45ee2bd85a264385453b1ec77b60e71f";"TAMILNADU";"COIMBATORE";"UNKNOWN"
"44ecdea129724452c91fb2980f846326";"TAMILNADU";"NAGAPATTINAM";"UNKNOWN"
"22e1921515ea50c0fad2ee8c453ac4c9";"TAMILNADU";"KANCHEEPURAM";"KANCHIPURAM"
"0eb8bc63d6ce9a837cf9f4c3529108ae";"TAMILNADU";"CUDDALORE";"UNKNOWN"
"5d5cdd5ed9a94faaec937b6ac19c9763";"TAMILNADU";"NAMAKKAL";"NAMAKKAL"
"be3219959f6fad429fcd440db3f45f4b";"TAMILNADU";"VIRUDHUNAGAR";"SATHUR"
"32a71cd8a15c735e349c2c90021f43e2";"TAMILNADU";"KARUR";"UNKNOWN"
"643504932ea15c89fa1b9f0372903f07";"TAMILNADU";"THIRUVARUR";"THIRUVARUR"
"9604ae6330847bd33557b3a6124157e7";"TAMILNADU";"RAMANATHAPURAM";"PARAMAKUDI"
"9126f028f63243ee5963763f22934d1f";"TAMILNADU";"COIMBATORE";"UDUMALPET"
"1874c3a955b2862a2b38f163fad50267";"UNKNOWN";"THENI";"UNKNOWN"
"fe1f7c50b70aa0fac614bed66d3f7ae3";"UNKNOWN";"CUDDALORE";"CUDDALORE"
"11b01bfd4ac02a9760bd95d99ac4ed0d";"TAMILNADU";"UNKNOWN";"HOSUR"
"06ff90b413ee3df0d410a0882b52fc42";"TAMILNADU";"DHARMAPURI";"UNKNOWN"
"58eaa3feee6e263a4ff88d7352978ceb";"TAMILNADU";"UNKNOWN";"SINGAMPUNERI"
"1765adb40b1edc46e2827874d5bf6971";"UNKNOWN";"VILLUPURAM";"ULUNDURPETTAI"
"b7a6cdc8d551e75ed883789b1f8c61b0";"TAMILNADU";"VELLORE";"THIRUPATHUR"
"a11d8d8371ff512d2352ce0a7546c002";"TAMILNADU";"UNKNOWN";"NAMAKKAL"
"adde2de0add447be99180a1b9b9db677";"TAMILNADU";"UNKNOWN";"SULUR"
"729bf6bf7aafc8529c7564899fbbeed2";"UNKNOWN";"VIRUDHUNAGAR";"VIRUDHUNAGAR"
"75272bce54f2b590e6836e488ad43e2f";"NAN";"UNKNOWN";"PANCHPEDWA"
"fc718496a149eb2a845624446ac2f42c";"TAMILNADU";"VILLUPURAM";"UNKNOWN"
"5178c3e11fac263a38b7ccc1ebe8dce3";"TAMILNADU";"UNKNOWN";"TIRUCHENGODE"
"0b1db9ac307e110b7333faf9655fa8ad";"UNKNOWN";"THIRUNELVELI";"THENKASI"
"b1bb32797358f9f9f10337baf426df74";"TAMILNADU";"THIRUVARUR";"UNKNOWN"
"44af99cf237d575b7220c5bdd72539f9";"TAMILNADU";"NAGAPATTINAM";"NAGAPATTINAM"
"29a35e359f9093c91c665994fac33a75";"UNKNOWN";"ERODE";"DHARAPURAM"
"959ad09834e1fa747d6aae54f2208c9b";"UNKNOWN";"ERODE";"GOBICHETTIPALAYAM"
"4aee166672d4642b958dada28bbc64be";"UNKNOWN";"SALEM";"ATTUR"
"c307dc686a3b6e2a753003c8ceee1a8d";"UTTAR PRADESH";"UNKNOWN";"MANJHANPUR"
"f22ee04c675d0d82cac448e3a2f777dd";"UNKNOWN";"UNKNOWN";"THENKASI"
"743af681a367b67d9394ff2176037e6f";"TAMILNADU";"SIVAGANGA";"SINGAMPUNERI"
"32ddb7dbacc840483244aee9fa07a2c4";"UNKNOWN";"UNKNOWN";"THAMMAMPATI"
"b35627391326d66d7be5bf1391606f34";"TAMILNADU";"SIVAGANGA";"DEVAKOTTAI"
"fa0f0dd5c720c66b2cae258b9c64f113";"NAN";"UNKNOWN";"UDAIPUR (F&V)"
"a65665247842d8b9024cc9e1573c7a71";"TAMILNADU";"THENI";"THENI"
"b585b1ffdb1bac7e202481d72075a69f";"UNKNOWN";"BHARUCH";"BHARUCH"
"59df614d0662ba4471da34ced9ae1c60";"TAMILNADU";"COIMBATORE";"POLLACHI"
"7dedabf9f05630060da41e2d232c99be";"NAN";"KRISHNAGIRI";"KRISHNAGIRI"
"7177eccccd3ccca4eae1c595c1bdfa6e";"UNKNOWN";"THANJAVUR";"THANJAVUR"
"9fecdcaeeeb6a124ca43d683362f4dee";"UNKNOWN";"COIMBATORE";"UDUMALPET"
"efb77147af0d51d539330a5e511f1846";"UNKNOWN";"ERODE";"SATHYAMANGALAM"
"f638d36c307350960d73626d274ced0d";"UNKNOWN";"DHARMAPURI";"PENNAGARAM"
"f6bace03b6ebc9f6204fb6d21a9f7afc";"TAMILNADU";"ERODE";"THALAVADI"
"f7ae86ee6698d2693cd8d075a83ba5f9";"TAMILNADU";"NAMAKKAL";"TIRUCHENGODE"
"c2d861e926b0d975e864b222a4027ce4";"UNKNOWN";"THIRUVARUR";"TIRUTHURAIPOONDI"
"ad9160381dab2f3becedc98fc20d3e85";"NAN";"PHEK";"UNKNOWN"
"779d2ca9972592bb9fc314b750cbaa99";"UNKNOWN";"VELLORE";"ARCOT"
"27f98d7c26116b7c3a7a4391da0314f1";"TAMILNADU";"UNKNOWN";"CHINNAMANUR"
"3d93f4561972639f16333b97cd30e8ce";"TAMILNADU";"UNKNOWN";"SATHUR"
"de22a685cf481ba243419dda0c77dc18";"TAMILNADU";"UNKNOWN";"PERUNDURAI"
"49746b44a0f00d4851b81555b8173652";"UNKNOWN";"UNKNOWN";"SIVAGANGAI"
"1c654f750e5bfa0a1c779946ee429490";"NAN";"UNKNOWN";"ULUNDURPETTAI"
"125ef95c2e4ca48623016259a21fa6a3";"TAMILNADU";"UNKNOWN";"DEVAKOTTAI"
"39935f53ae70bad10033927710557393";"UNKNOWN";"VELLORE";"UNKNOWN"
"9994e1160164e02c41f2da121436384c";"NAN";"VILLUPURAM";"GINGEE"
"1fdf607fe7fec55e5085125f59318be7";"UNKNOWN";"KARUR";"UNKNOWN"
"e14e8bcbf23bde91c336ea5446d54f78";"UNKNOWN";"NAGAPATTINAM";"SIRKALI"
"b327a5138fb7811a9cb139ae67124904";"UNKNOWN";"RAMANATHAPURAM";"UNKNOWN"
"6acc6bdf61369f4bfd4965c44ee13855";"NAN";"RAMANATHAPURAM";"SIVAGANGAI"
"7393d7e222ee541fb8adadc523d1aee2";"UNKNOWN";"THIRUNELVELI";"UNKNOWN"
"5a5709dfc608bf1d7a848fa49ff6c3a4";"UNKNOWN";"SALEM";"UNKNOWN"
"3a90b3efb0591ac419659f6b6dcbbcc4";"TAMILNADU";"UNKNOWN";"SIRKALI"
"aaaf5136617e41f9e54e3a52aede4b3b";"TAMILNADU";"UNKNOWN";"KRISHNAGIRI"
"f1fe85b92c203461276723fef1eeffe7";"UNKNOWN";"DINDIGUL";"PALANI"
"f0a339a507c18c65d96da30b4c03eaa2";"TAMILNADU";"UNKNOWN";"CUMBUM"
"9063598190e2a7cdb2fc7496bc2b534f";"UNKNOWN";"UNKNOWN";"ATTUR"
"ad626debfd9e42677b1f4d76fb227251";"UNKNOWN";"KUSHINAGAR";"UNKNOWN"
"1d62d9d51b019879ea0e4ab0d4917156";"TAMILNADU";"ERODE";"DHARAPURAM"
"276e8b41c3b628e16ddb98f4086ef9dc";"TAMILNADU";"SIVAGANGA";"KARAIKUDI"
"f228ad725ec816a464a19ffe0312bb07";"TAMILNADU";"KRISHNAGIRI";"DENKANIKOTTAI"
"bf267e9e68b1aa9c10bd0c3ca50d0323";"NAN";"THANJAVUR";"UNKNOWN"
"30c180f74430a104fa04fbfed5f98922";"TAMILNADU";"THENI";"CHINNAMANUR"
"1d3641c22e179936753ff7fbd4de9d74";"TAMILNADU";"UNKNOWN";"TINDIVANAM"
"a2de56eb564ea5897f3e9ba3f8de466f";"TAMILNADU";"UNKNOWN";"VELLORE"
"d9bafc006d94090d51a9eddeb8f4e52f";"TAMILNADU";"UNKNOWN";"MAILADUTHURAI"
"af680a17f13cb61d8d7e586a4bb8d16f";"NAN";"UNKNOWN";"INDRI"
"39a8913c8d4c11b6bb1e412a2434aa8c";"NAN";"UNKNOWN";"THANJAVUR"
"6bf0caf575a4a8b79c77e95e8e758d7b";"TAMILNADU";"VILLUPURAM";"ULUNDURPETTAI"
"0603298e723e889a8b251d877a3e1022";"TAMILNADU";"SALEM";"THAMMAMPATI"
"4909fc1986d1bd32e1155cb4f9002141";"UNKNOWN";"UNKNOWN";"MURADNAGAR"
"44c6824a7b1b7ee17d110c2477e2068f";"TAMILNADU";"UNKNOWN";"CHIDAMBARAM"
"68c0e51c82a22277e61cf83e9baf4ded";"NAN";"KISHANGANJ";"UNKNOWN"
"570de6cafa15daed46bd9f88373cca06";"UNKNOWN";"THIRUVARUR";"UNKNOWN"
"9e519ecb056e99d3c2627597fa4216bb";"UNKNOWN";"THIRUVARUR";"THIRUVARUR"
"7215ad11391d4e3522073c0510611dd0";"NAN";"VELLORE";"VELLORE"
"ef871666419f1644adca8d95194e5f8a";"UNKNOWN";"VILLUPURAM";"KALLAKURICHI"
"6102ba197215da84ec4470e00ef842c1";"TAMILNADU";"THENI";"CUMBUM"
"8c8f992f203e6d906c6b51815fb298f0";"TAMILNADU";"VILLUPURAM";"GINGEE"
"34087d934aa1b348864fd6e1138a346a";"TAMILNADU";"VELLORE";"KATPADI(UZHAVAR SANTHAI)"
"ef6c385e6289d0de4bdc72ac148edf02";"UNKNOWN";"NAMAKKAL";"RASIPURAM"
"00f6fd52b0f3316f774092a8e5e2aa73";"TAMILNADU";"UNKNOWN";"EDAPPADI"
"a06035c67c77b0c4bf339acefa6a65cd";"TAMILNADU";"VELLORE";"GUDIYATHAM"
"3f263578d6b976f84d63e4bcedb747b1";"NAN";"UNKNOWN";"KARUR"
"5b97c5783e7d9ffcf1acc06223223d52";"TAMILNADU";"THENI";"UNKNOWN"
"77210fede18352a0b899f5be845d336b";"NAN";"UNKNOWN";"EDAPPADI"
"16db0fdc71337ee27263cf6c41837d96";"NAN";"KENDRAPARA";"KENDRAPARA"
"1e95547a1093dbe797264cf9b26af493";"UNKNOWN";"KRISHNAGIRI";"UNKNOWN"
"fc15332ec4ee1746fc453203bb649797";"UNKNOWN";"UNKNOWN";"NAMAKKAL"
"920b3cd9592218a52c175b312bb57330";"TAMILNADU";"ERODE";"PERUNDURAI"
"87953c3c3691ee22c82d60c68d06122e";"TAMILNADU";"UNKNOWN";"DHARAPURAM"
"5369a583c66597a5a8a73464fbb476b1";"TAMILNADU";"CUDDALORE";"CUDDALORE"
"2f4d5c1ec3c51c1656b9526f480a1cba";"TAMILNADU";"CUDDALORE";"PANRUTI"
"6b0ebd8733243ed4eb68b81f3aa64484";"NAN";"DHARMAPURI";"PENNAGARAM"
"a0ad2df6f0c40fdda621748c97dcc062";"TAMILNADU";"THIRUNELVELI";"THENKASI"
"d90f141a577b6ed9ab11fab7b1490e68";"TAMILNADU";"UNKNOWN";"THENI"
"307f90c6e528f5fd7509190b2a2e7266";"UNKNOWN";"UNKNOWN";"DINDIGUL"
"44fe3e66e86489b463f13303d7b15a59";"TAMILNADU";"UNKNOWN";"GUDIYATHAM"
"c3813d50e55d704293082e2ba2311526";"UNKNOWN";"SIVAGANGA";"UNKNOWN"
"0563d599e6b542f65b458e3c3424756d";"UNKNOWN";"UNKNOWN";"SULUR"
"a717afe220fc9107cf75e954bab6450a";"TAMILNADU";"DHARMAPURI";"DHARAMPURI"
"f3307ab0f3b497882b419767f118dcdf";"UNKNOWN";"THIRUVARUR";"MANNARKUDI"
"f81cf5e7ac6747754368adab1a6fef64";"UNKNOWN";"CUDDALORE";"CHIDAMBARAM"
"a196e20a4de0e856bff5cf80ea69e69c";"KERALA";"KANNUR";"TALIPARAMBA"
"1ce1ac2c56936f0dd9af65cd1889dbe2";"UNKNOWN";"VILLUPURAM";"UNKNOWN"
"659744c67dbbeda2b1649a0c630862a9";"NAN";"KARUR";"UNKNOWN"
"eed842cab5fe59a17613b8de5f7271c5";"UNKNOWN";"VILLUPURAM";"TINDIVANAM"
"49a5c438e21b8bc9cbdf0dffdec58ad2";"TAMILNADU";"UNKNOWN";"KANCHIPURAM"
"5757d5242c14eae5339a4f77cc2ac16b";"UNKNOWN";"UNKNOWN";"BODINAYAKKANUR"
"ba14aecdc382d0516d0b03b2d912aaf1";"UNKNOWN";"UNKNOWN";"VITA"
"6ad37b98a2b8dcc1ebfd7f20b052ae5f";"NAN";"THIRUNELVELI";"UNKNOWN"
"fc567e18d735d514d4d1b2253bfe606b";"TAMILNADU";"UNKNOWN";"KARUR"
"9e0c8f88f53698401bc40c2dbf43538a";"UNKNOWN";"UNKNOWN";"DANAPUR"
"e9f247699fc1500904d9996169ab61d2";"TAMILNADU";"UNKNOWN";"SATHYAMANGALAM"
"633ba8f11d139542ff8d3b1f457ef72f";"NAN";"NAMAKKAL";"TIRUCHENGODE"
"32d3a6365ac50a0b84a89632421a3b3c";"UNKNOWN";"COIMBATORE";"PALLADAM"
"3737d794e5326982afb1aad2ede101a4";"UNKNOWN";"UNKNOWN";"DHARAMPURI"
"aa0ed3b7ed169a8bae08717ed05b1790";"UNKNOWN";"VIRUDHUNAGAR";"SATHUR"
"a09fa07fff9eb4dae3eb445b95f0ef54";"UNKNOWN";"RAMANATHAPURAM";"SIVAGANGAI"
"bd682765b2fad7a788ff549396ae946d";"UNKNOWN";"SALEM";"THAMMAMPATI"
"4d82cd792df273b993c5aa3dbcf98345";"UNKNOWN";"THANJAVUR";"PAPANASAM"
"46fb02ce24dd31dd87ccb39826aed6e2";"UNKNOWN";"VELLORE";"VELLORE"
"c2e652fbd5e2f1df2208026c42e6bed1";"UNKNOWN";"VILLUPURAM";"GINGEE"
"99d15eddf33d8f9fac68d8f4b09f19ff";"TAMILNADU";"UNKNOWN";"KUMBAKONAM"
"bd3a15554acf989984a3cff52b301153";"UNKNOWN";"PHEK";"UNKNOWN"
"13c014fc857a9c761ab04b160ce33954";"UNKNOWN";"DHARMAPURI";"PALAKODE"
"4bb6aa6cebbf553393e2ed16a940a9c5";"NAGALAND";"UNKNOWN";"BAGHTY"
"7f1b5f46c131372d6822445d28fa7a84";"UNKNOWN";"DINDIGUL";"UNKNOWN"
"a924533a1d25f4b1dca08fd3f9e45162";"TAMILNADU";"THIRUNELVELI";"AMBASAMUDRAM"
"726305463a52d266384fb0c9a855a5f2";"TAMILNADU";"UNKNOWN";"GOBICHETTIPALAYAM"
"3054b5ad204617dbb60c3f6d4f7a71ab";"UNKNOWN";"ERODE";"PERUNDURAI"
"0f74ab50d3e4371b015cff2372821cf3";"UNKNOWN";"KANNUR";"TALIPARAMBA"
"36af814ef5c610cb1af2345d139aa1b1";"TAMILNADU";"UNKNOWN";"THIRUMANGALAM"
"5ad8d2159f4e6a4b66d979aed66eda3a";"UNKNOWN";"CUDDALORE";"UNKNOWN"
"5718786960f182262651581f71bbf36e";"TAMILNADU";"UNKNOWN";"RASIPURAM"
"d3694bcb0d0b333ce7d655533e46f58f";"UNKNOWN";"UNKNOWN";"FORBESGANJ"
"692046583656b7f59f8c7761d042ac53";"HARYANA";"UNKNOWN";"LOHARU"
"19add9de51d20e774287028eda04007c";"UNKNOWN";"UNKNOWN";"KANGEYAM"
"131d1899eed6e9699e182d1809a66f0c";"UNKNOWN";"UNKNOWN";"PALAKODE"
"97ac2b0e8f7151662bff4a5185469701";"NAN";"BHARUCH";"BHARUCH"
"314f79b6db7cccc09f34419fd1559356";"TAMILNADU";"COIMBATORE";"PALLADAM"
"a24b9b688d005b0510f930081b0332e8";"TAMILNADU";"UNKNOWN";"KARAIKUDI"
"d579cb2feaf136d1115ceddf5197d73a";"UNKNOWN";"NAGAPATTINAM";"UNKNOWN"
"cf142edf46612ce69505b46ba7a17402";"TAMILNADU";"THANJAVUR";"KUMBAKONAM"
"afe852833cf5cdb2259a3a5b1e0d73a5";"TAMILNADU";"RAMANATHAPURAM";"UNKNOWN"
"723b222a656a6ddb134ff59e3ed66ad4";"UNKNOWN";"UNKNOWN";"MANNARKUDI"
"a89d0614c627d8553b5fe4e9f4696595";"TAMILNADU";"THIRUVARUR";"VALANGAIMAN"
"3d2b0568518ee392d1df46eabb18107c";"TAMILNADU";"UNKNOWN";"KANGEYAM"
"41c7037f3d283007eb7dd8ef8bd60d99";"NAN";"VELLORE";"KATPADI(UZHAVAR SANTHAI)"
"6f48cef73ea920a07a4f6ed2bc54c357";"UNKNOWN";"UNKNOWN";"THALAVADI"
"aa2eb47dced052fdb928016967732fa4";"NAN";"PUNE";"MANCHAR"
"36bd0c1e0a1043d12e75f78f41243311";"UNKNOWN";"THENI";"CUMBUM"
"1c73642a9f480d36c4da048fe97fc4cf";"NAN";"KHURDA";"DAMANA HAT"
"a1f4c06ac04f640855aa8021971a76bc";"UNKNOWN";"DINDIGUL";"DINDIGUL"
"3a84a8cd78df2f728a5dd01d8df968ed";"TAMILNADU";"UNKNOWN";"THALAVADI"
"58c031d2a5e97c1e03176dab51fef133";"MAHARASHTRA";"AHMEDNAGAR";"SHREE SAIRAJ KRUSHI MARKET"
"7c9be30827a6c2f42322e9884f077da7";"TAMILNADU";"THIRUNELVELI";"UNKNOWN"
"31616276c53c48edb384d9a9de24d2da";"UNKNOWN";"UNKNOWN";"TIRUCHENGODE"
"bde3eecae81a1220269ceeb90b47f034";"NAN";"UNKNOWN";"SHEVGAON"
"96454da3818dbcd67d503a4d3cdf33c8";"NAN";"UNKNOWN";"SHIKOHABAD"
"023933606fa3eb0dcf15ac47bf380c0e";"UNKNOWN";"UNKNOWN";"VELLORE"
"7220d4ce366a6736752422cf74dccdf5";"TAMILNADU";"MADURAI";"THIRUMANGALAM"
"8d691ce241629ad4ad8a50a868c89e3a";"TAMILNADU";"KRISHNAGIRI";"UNKNOWN"
"cd0380d3818b59b5fec9d63c419d79ff";"TAMILNADU";"UNKNOWN";"THAMMAMPATI"
"355a33b81e9f14238d104e36fba7f0d2";"TAMILNADU";"UNKNOWN";"PANRUTI"
"2895e6410612d41dcae6d6b4ebb68c16";"TAMILNADU";"UNKNOWN";"PAPANASAM"
"6343c29fb1c8d1991858cac48a4c209f";"TAMILNADU";"UNKNOWN";"ATTUR"
"079ce6fab4970ae2236c009466e71dc0";"UNKNOWN";"UNKNOWN";"TIRUTHURAIPOONDI"
"05038a94a63842ee099bd48610e70f63";"TAMILNADU";"THANJAVUR";"PAPANASAM"
"676657461517979356f76c6265810038";"UNKNOWN";"UNKNOWN";"THOUBAL"
"498874f826b151089e0b31f3c549e6de";"UNKNOWN";"THIRUVARUR";"VALANGAIMAN"
"8210c48e6da7cdf417d5fd2e5cc9f65b";"TAMILNADU";"DINDIGUL";"UNKNOWN"
"e84db409273fb0626382cff5c1cf43ce";"UNKNOWN";"NAGAPATTINAM";"NAGAPATTINAM"
"8e9dcad91f100324e26351ae5672a204";"TAMILNADU";"NAMAKKAL";"RASIPURAM"
"064fe4b4163651a08b187b7833980dc7";"UNKNOWN";"UNKNOWN";"BAGPAT"
"1c0d6be91cf672a0b7a6583abad4e870";"UNKNOWN";"UNKNOWN";"MELUR"
"6c458b2b56a0897116ca970d05ad1663";"TAMILNADU";"UNKNOWN";"PALANI"
"ef3045d469b6eaa4576c7454acf43310";"NAN";"UNKNOWN";"NARWAL JAMMU (F&V)"
"169993176d4866696f23c1b1fc7436fc";"TAMILNADU";"ERODE";"KANGEYAM"
"4858c5bf21141af89d47c1035868e923";"UNKNOWN";"ERODE";"THALAVADI"
"958e1de7659d0d73be2c38b134ad325d";"UNKNOWN";"UNKNOWN";"THIRUMANGALAM"
"20f59be89db2a1d8303fd248204c60be";"TAMILNADU";"SALEM";"ATTUR"
"fa345ab71411828dcb66688752a8db5e";"UNKNOWN";"UNKNOWN";"DENKANIKOTTAI"
"0b35c62ec3738195ea69b6efc81d4f26";"NAN";"UNKNOWN";"JAHANGIRABAD"
"679fb8f506592160f5d5305fe05796da";"NAN";"JALANDHAR";"NAKODAR"
"0507c43c3d9b153413a757789c0e05bd";"HARYANA";"SIRSA";"RANIA(JIWAN NAGAR)"
"649e83f474c97e0a2932f7803e627e2d";"UNKNOWN";"UNKNOWN";"KARAIKUDI"
"4eb622d0478f419ca43c10856f8ab491";"UNKNOWN";"COIMBATORE";"SULUR"
"4942609c88011b58407b207dd84e0f58";"UNKNOWN";"THIRUVARUR";"MANNARGUDI"
"14cbe9e24159f3436a3f9724b7ab06b0";"TAMILNADU";"MADURAI";"UNKNOWN"
"f7335d3652be45cfc9975543204feac3";"NAN";"UNKNOWN";"KANGRA(JAISINGHPUR)"
"03051796b6123a8aaa52ab76acba218a";"UNKNOWN";"UNKNOWN";"PANRUTI"
"8b666397f52efd0232436bf9c05ef804";"NAN";"THIRUVARUR";"MANNARGUDI"
"52ebe565fa72dba2a02b9326e1d133d0";"NAN";"UNKNOWN";"ATTUR"
"6304fe8f3130b2700f14a2d34e21d544";"UNKNOWN";"UNKNOWN";"SATHYAMANGALAM"
"195d778c947c045b461e829a8032277e";"PUNJAB";"UNKNOWN";"NAWAN SHAHAR(SUBZI MANDI)"
"06b4ee697bc8fde325985a41419aa105";"NAN";"NAGAPATTINAM";"NAGAPATTINAM"
"4fdf65adabb7d6189ad07d1eab51bd74";"UNKNOWN";"UNKNOWN";"NAWAN SHAHAR(SUBZI MANDI)"
"d90fff8187f3502da99c9e5553fed6f9";"UNKNOWN";"UNKNOWN";"KRISHNAGIRI"
"33bfe26767b272ad459fa8688b2f9d80";"TAMILNADU";"DHARMAPURI";"ARUR"
"2e7c77a0c7d6c29d0c00276b0235c658";"TAMILNADU";"UNKNOWN";"PATTUKOTTAI"
"0a022f447f74dd6b96b75b31c16bd4b7";"TAMILNADU";"UNKNOWN";"SANGARAPURAM"
"77d50bb51db4ec8f2a0f245aba18afd0";"NAN";"BARGARH";"UNKNOWN"
"db3184607e7adc46a3b6ccd91f089030";"NAN";"MADHUBANI";"UNKNOWN"
